angle,x,y
-45.0,496.0,326.0
-45.0,499.0,323.0
-45.0,502.0,320.0
-45.0,505.0,317.0
-45.0,508.0,314.0
-45.0,511.0,311.0
-45.0,514.0,308.0
-45.0,517.0,305.0
-45.0,520.0,302.0
-45.0,523.0,299.0
-45.0,526.0,296.0
-45.0,529.0,293.0
-45.0,532.0,290.0
-45.0,535.0,287.0
-45.0,538.0,284.0
-45.0,541.0,281.0
-45.0,544.0,278.0
-45.0,547.0,275.0
-45.0,550.0,272.0
-45.0,553.0,269.0
-45.0,556.0,266.0
-45.0,559.0,263.0
-45.0,562.0,260.0
-45.0,565.0,257.0
-45.0,568.0,254.0
-45.0,571.0,251.0
-45.0,574.0,248.0
-45.0,577.0,245.0
-45.0,580.0,242.0
-45.0,583.0,239.0
-45.0,586.0,236.0
-45.0,589.0,233.0
-45.0,592.0,230.0
-135.0,595.0,227.0
-135.0,592.0,224.0
-135.0,589.0,221.0
-135.0,586.0,218.0
-135.0,583.0,215.0
-135.0,580.0,212.0
-135.0,577.0,209.0
-135.0,574.0,206.0
-135.0,571.0,203.0
-135.0,568.0,200.0
-135.0,565.0,197.0
-135.0,562.0,194.0
-135.0,559.0,191.0
-135.0,556.0,188.0
-135.0,553.0,185.0
-135.0,550.0,182.0
-135.0,547.0,179.0
-135.0,544.0,176.0
-135.0,541.0,173.0
-135.0,538.0,170.0
-135.0,535.0,167.0
-135.0,532.0,164.0
-135.0,529.0,161.0
-135.0,526.0,158.0
-135.0,523.0,155.0
-135.0,520.0,152.0
-135.0,517.0,149.0
-135.0,514.0,146.0
-135.0,511.0,143.0
-135.0,508.0,140.0
-135.0,505.0,137.0
-135.0,502.0,134.0
-135.0,499.0,131.0
-135.0,496.0,128.0
-135.0,493.0,125.0
-135.0,490.0,122.0
-135.0,487.0,119.0
-135.0,484.0,116.0
-135.0,481.0,113.0
-135.0,478.0,110.0
-135.0,475.0,107.0
-135.0,472.0,104.0
-135.0,469.0,101.0
-135.0,466.0,98.0
-135.0,463.0,95.0
-135.0,460.0,92.0
-135.0,457.0,89.0
-135.0,454.0,86.0
-135.0,451.0,83.0
-135.0,448.0,80.0
-135.0,445.0,77.0
-135.0,442.0,74.0
-135.0,439.0,71.0
-135.0,436.0,68.0
-135.0,433.0,65.0
-135.0,430.0,62.0
-135.0,427.0,59.0
-135.0,424.0,56.0
-135.0,421.0,53.0
-135.0,418.0,50.0
-135.0,415.0,47.0
-135.0,412.0,44.0
-135.0,409.0,41.0
-135.0,406.0,38.0
-135.0,403.0,35.0
135.0,400.0,38.0
135.0,397.0,41.0
135.0,394.0,44.0
135.0,391.0,47.0
135.0,388.0,50.0
135.0,385.0,53.0
135.0,382.0,56.0
135.0,379.0,59.0
135.0,376.0,62.0
135.0,373.0,65.0
135.0,370.0,68.0
135.0,367.0,71.0
135.0,364.0,74.0
135.0,361.0,77.0
135.0,358.0,80.0
135.0,355.0,83.0
135.0,352.0,86.0
135.0,349.0,89.0
135.0,346.0,92.0
135.0,343.0,95.0
135.0,340.0,98.0
135.0,337.0,101.0
135.0,334.0,104.0
135.0,331.0,107.0
135.0,328.0,110.0
135.0,325.0,113.0
135.0,322.0,116.0
135.0,319.0,119.0
135.0,316.0,122.0
135.0,313.0,125.0
135.0,310.0,128.0
135.0,307.0,131.0
135.0,304.0,134.0
135.0,301.0,137.0
135.0,298.0,140.0
135.0,295.0,143.0
135.0,292.0,146.0
135.0,289.0,149.0
135.0,286.0,152.0
135.0,283.0,155.0
135.0,280.0,158.0
135.0,277.0,161.0
135.0,274.0,164.0
135.0,271.0,167.0
135.0,268.0,170.0
135.0,265.0,173.0
135.0,262.0,176.0
135.0,259.0,179.0
135.0,256.0,182.0
135.0,253.0,185.0
135.0,250.0,188.0
135.0,247.0,191.0
